prod_picture,prod_no,prod_external,cat_code,prodName,prod_price,prod_salesprice,brief_Desc,Other_Desc,Brand_id,Inventory,prod_hot,prod_latest,prod_special,Related,,,,新分類
SUTS401,SHSUTS401P,N/A,12249,"Watch
手錶",4390,3732,"錶帶材質：塑料
錶殼材質：塑料
錶面尺寸：42(mm)
腕錶類型：機械錶
產品型號：SUTS401",Swatch 斯沃琪,N/A,1,False,False,False,N/A,,25300,,25300
GS124,SHGS124P,N/A,12249,"Watch
手錶",1760,0,"錶帶材質：塑料
錶殼材質：塑料
錶面尺寸：34(mm)
腕錶類型：石英錶
產品型號：GS124",Swatch 斯沃琪,N/A,1,False,False,False,N/A,,25300,,25300
SUOB704,SHSUOB704P,N/A,12249,"Watch
手錶",2170,0,"錶帶材質：塑料
錶殼材質：塑料
錶面尺寸：41(mm)
腕錶類型：石英錶
產品型號：SUOB704",Swatch 斯沃琪,N/A,1,False,False,False,N/A,,25300,,25300
031290728107F,031290728107F,N/A,12354,"GODIVA Gold Ballotin (14 pieces) 
GODIVA 金裝巧克力禮盒 (14顆裝)
",1230,0,"GODIVA金裝巧克力禮盒就像多姿多采的調色盤，擁有無可媲美的口味和特質。GODIVA巧克力最受人喜愛的三種元素：
棒果蓉、巧克力醬和焦糖，皆讓人一試傾心。

產地：比利時
容量：165 g",GODIVA,N/A,10,False,False,False,N/A,,54000,,54000
"31290728541F-1,31290728541F-2,31290728541F-3",31290728541F,N/A,12354,"GODIVA COEUR SELECTION 3*6P
經典心形巧克力禮盒 (3 x 6顆裝)",1610,0,"靈感啟發自比利時新藝術飾品和蕾絲刺繡的獨特心形禮盒內，包含6顆 GODIVA經典心形白、牛奶及純巧克力，是送給摯愛親友的完美禮物。

產地：比利時
容量：195 g",GODIVA,N/A,10,False,False,False,N/A,,54000,,54000
610041010505F,610041010505F,N/A,12354,"MU Lady Bird Choc Box
密芝巧克力瓢蟲盒",580,0,"引人注目精美的設計金屬盒，包含製作高品質的瑞士巧克力。

重量：150g",Almond Roca,N/A,10,False,False,False,N/A,,54000,,54000
610041003156F,610041003156F,N/A,12354,"MU Bee Chocolate Box
密芝巧克力蜜蜂盒",580,0,"引人注目精美的設計金屬盒，包含製作高品質的瑞士巧克力。

重量：150g",Almond Roca,N/A,10,False,False,False,N/A,,54000,,54000
31290803071F,31290803071F,N/A,12354,"GD Chocolate Message 18P 
GODIVA 幸福絮語巧克力禮盒",1700,0,"全新免稅專賣的GODIVA幸福絮語巧克力禮盒，
以高貴典雅的禮盒滿載4款刻著祝福寄語的特色巧克力。
讓您在帶給摰愛親朋頂級滋味享受的時候，更添上綿綿的幸福祝願。

產地：比利時
容量：235 g",GODIVA,N/A,5,False,False,False,N/A,,54000,,54000
31290733279F,31290733279F,N/A,12354,"GODIVA SIGN TRUFFLES 16PCS
GODIVA 松露巧克力禮盒 (16顆裝)",1610,0,"GODIVA為巧克力愛好者呈獻精選松露巧克力，以創新製作技術將嚴選的新穎食材，融入於 GODIVA傳統食譜中，全新設計的華麗禮盒滿載世界聞名的松露巧克力，展現非凡魅力以及 GODIVA對巧克力工藝的熱誠。

產地：比利時
容量：230 g",GODIVA,N/A,10,False,False,False,N/A,,54000,,54000
031290727049F,031290727049F,N/A,12354,"GODIVA CARRE MK & DK 72% 48P
GODIVA 片裝牛奶及72%純巧克力禮盒 (48片)",1920,0,"獨立包裝的方正巧克力薄片配合精緻禮盒，  GODIVA片裝牛奶及72%純巧克力禮盒是細味香醇巧克力的滿足之選。

產地：比利時
容量：250 g",GODIVA,N/A,10,False,False,False,N/A,,54000,,54000
031290728282F,031290728282F,N/A,12354,"GD CONNOISSEUR MK&DK 
GODIVA 鑑賞家牛奶及黑巧克力禮盒",1510,0,"GODIVA鑑賞家牛奶及黑巧克力內含18顆口感豐富的牛奶和黑巧克力，每一顆均經過嚴格挑選。選料上乘之榛果蓉及巧克力醬巧克力，配以精美包裝，令人愛不釋手。

產地：比利時
容量：210 g",GODIVA,N/A,10,False,False,False,N/A,,54000,,54000
"888777008014F-1,888777008014F-2,888777008014F-3,888777008014F-4,888777008014F-5",888777008014F,N/A,12354,"Brookside ValuePack 735g
好時布魯克賽經濟裝巧克力 735克?",720,0,Brookside的工匠們像製作藝術品一樣，將柔滑的黑巧克力與充滿異國情調的果汁完美融合。我們用上乘的黑巧克力來包括獨特的果汁軟心，造就迷人的質地和充滿異國情調的口感，純天然，抗氧化。,Brookside,N/A,10,False,False,False,N/A,,54000,,54000
31290771318F,31290771318F,N/A,12354,"Souvenir Biscuit 23P 
GODIVA 台灣風景巧克力餅乾禮盒
",1020,0,"旨志孕育青年設計師，Godiva聯同享負盛名的比利時視覺藝術學院 ─ 剛勃國家視覺藝術高等學院的學生，創作了一系列全新的風景禮盒。GODIVA台灣風景餅乾禮盒精選23片頂級歐式餅乾，配搭獨具台灣特色設計的精美禮盒，是送給摯愛親友的完美禮物。

產地：瑞士
容量：178 g",GODIVA,N/A,10,False,False,False,N/A,,54000,,54000
031290727056,031290727056,N/A,12354,"GODIVA CARRE FULL RANGE 60P
GODIVA 片裝巧克力禮盒 (60片)",2400,0,"獨立包裝的方正巧克力薄片配合精緻禮盒，內含牛奶巧克力、50%、72%及85%濃度的黑巧克力，更尊享白巧克力薄片，讓您一次嘗遍所有口味。  GODIVA片裝巧克力禮盒是細味香醇巧克力的滿足之選。

產地：比利時
容量：310 g",GODIVA,N/A,10,False,False,False,N/A,,54000,,54000
31290717484F,31290717484F,N/A,12354,"Crispy Pearls Trio 
GODIVA 香脆巧克力豆套裝",520,0,"香滑濃郁的牛奶、白和純巧克力配以獨特香脆口感。
全新Godiva香脆巧克力豆套裝，為巧克力愛好者在旅程中時刻帶來滋味享受。

產地：荷蘭
容量：105 g",GODIVA,N/A,10,False,False,False,N/A,,54000,,54000
31290772612F,31290772612F,N/A,12354,"GODIVA  Sable Assortment 18P
GODIVA  Sablés 酥餅禮盒(18片裝)",980,0,"Sablés酥餅外表精巧細緻，但所帶來的味蕾體驗甚為豐富，在細膩無瑕和極致誘人間取得完美的平衡。每一片Sablés酥餅上均沾有厚厚的一層頂級比利時巧克力，配搭牛油味濃郁的香脆酥餅，整體口感豐盈，每一口都是極盡難忘的味蕾享受。

產地：比利時
容量：180 g",GODIVA,N/A,10,False,False,False,N/A,,54000,,54000
000500025352F,000500025352F,N/A,12354,"Surprise T7 Avi
健達奇趣蛋 巧克力 T7",800,0,"經典&#8220;Kinderiono&#8221;吉祥物裝包含7個&#8216;驚喜&#8217;蛋形糖果，是老少皆宜的首選禮物，包括三種版本&#8212;&#8212;飛行員、水手和棒球帽，適合收藏。

容量：140 g",Ferrero,N/A,5,False,False,False,N/A,,54000,,54000
000500123195F,000500123195F,N/A,12354,"MIXED 
健達VALIGETTA巧克力",350,0,"Kinder巧克力盒子是裝飾有健達吉祥物的可愛存錢罐，裡面裝有美味Kinder巧克力和Kinder Country，是孩子們的最愛。

容量：144 g",Ferrero,N/A,5,False,False,False,N/A,,54000,,54000
000500172117F,000500172117F,N/A,12354,"T5 AIRBUS 
健達奇趣蛋巧克力 T5",380,0,"獨特5粒裝Kinder Surprise包含由5架空客飛機組成的套裝紀念品，備受收藏家喜愛。

容量：100 g",Ferrero,N/A,5,False,False,False,N/A,,54000,,54000
8000500185148,8000500185148,N/A,12354,"Choco Plush
健達造型巧克力蛋",390,0,"12粒高檔Kinder巧克力裝在可愛的毛絨玩具中，是父母送給孩子的最好禮物。

容量：150 g",Ferrero,N/A,5,False,False,False,N/A,,54000,,54000
000500179147F,000500179147F,N/A,12354,"Raff T20 
拉斐爾椰蓉巧克力T20粒",420,0,"拉斐爾巧克力精選白色杏仁、軟椰子片等食材巧妙配製，帶來純粹的味覺享受，20粒精緻旅行禮盒裝。

容量：200 g",Ferrero,N/A,5,False,False,False,N/A,,54000,,54000
719900516420F,719900516420F,N/A,12354,"CANDY DISPENSER
M&M巧克力擺設",650,0,"樂趣和 M&M 巧克力豆的結合，會成為一個非常棒的禮物！按人物的胳膊，糖果就會掉落出來！

容量：90 g",M&MS,N/A,10,False,False,False,N/A,,54000,,54000
719900514754F,719900514754F,N/A,12354,"AirplaneDisp.+Pnut 
MM飛機擺造型花生巧克力",950,0,"樂趣和 M&M 花生巧克力豆的結合，會成為一個非常棒的禮物！

容量：45 g",M&MS,N/A,3,False,False,False,N/A,,54000,,54000
000159469074F,000159469074F,N/A,12354,"Celebration box 
慶祝禮盒裝",450,0,"讓我們一起來慶祝美好的時光！慶祝禮盒將您最愛的巧克力棒都包裝在了一起。瑪氏、士力架、椰蓉夾心，銀河，佳爾喜和麥提莎。

容量：320 g",M&MS,N/A,10,False,False,False,N/A,,54000,,54000
000159489171F,000159489171F,N/A,12354,"Candy Tin
MM 巧克力豆糖果盒",280,0,"樂趣和 M&M 巧克力豆的結合，會成為壹個非常棒的禮物！人物罐即可作為精美的裝飾品，也可作為裝巧克力的容器。

容量：200 g",M&MS,N/A,10,False,False,False,N/A,,54000,,54000
071873221014,071873221014,N/A,12354,"TIKI
夏威夷果仁巧克力",400,0,"原創夏威夷果巧克力。手選高檔一個半夏威夷果經兩次烘烤並外包 Hawaiian Host 秘方牛奶巧克力。

容量：226 g / 盒、16 枚 / 盒",Hawaiian Host,N/A,10,False,False,False,N/A,,54000,,54000
071873221052,071873221052,N/A,12354,"MAC NUT CRUNCH
夏威夷碎果巧克力",280,0,"秘配手選優質夏威夷果與脆米，全部包以 Hawaiian Host 特殊調配的濃牛奶巧克力。

容量：170 g / 盒、18 枚 / 盒",Hawaiian Host,N/A,10,False,False,False,N/A,,54000,,54000
071873228204F,071873228204F,N/A,12354,"DARK CHOCOLATE
夏威夷黑巧克力",250,0,"手選、烤幹、整粒夏威夷果半甜優質深色巧克力。

容量：99 g / 盒、9 枚 / 盒",Hawaiian Host,N/A,10,False,False,False,N/A,,54000,,54000
"410976140122F-1,410976140122F-2",410976140122F,N/A,12354,"SEASHELL BOX OR 
吉利蓮海洋貝殼巧克力",360,0,"選用一級比利時白巧克力，黑巧克力及牛奶巧克力製成，使用百分百純可可脂，加上手工精烤榛子醬。獨特閃亮大理紋海貝巧克力，內含11款不同海貝造型。

容量：250 g",Guylian,N/A,10,False,False,False,N/A,,54000,,54000
410976539124F,410976539124F,N/A,12354,"TRUFFLINA BOX
吉利蓮雪球松露巧克力",360,0,"比利時製作幼滑牛奶巧克力，外層分別蓋上牛奶巧克力、黑巧克力、白巧克力花式薄片，並使用巧克力紙杯包裝。

容量：180 g",Guylian,N/A,10,False,False,False,N/A,,54000,,54000
"410976810018F-1,410976810018F-2",410976810018F,N/A,12354,"OPUS BOX
吉利蓮樂韻精選巧克力",360,0,"精選8款獨特比利時巧克力，創作靈感來自8套 世界知名的音樂歌劇，「樂韻」之名由此而來。

容量：180 g",Guylian,N/A,10,False,False,False,N/A,,54000,,54000
410976087069F,410976087069F,N/A,12354,"SEASHELLS TR 
吉利蓮海洋貝殼巧克力(促銷裝)",630,0,"獨特閃亮大理紋海貝巧克力，6小盒裝一袋，適合分送親朋好友。

容量：65 g × 6 盒",Guylian,N/A,5,False,False,False,N/A,,54000,,54000
413676649933F,413676649933F,N/A,12354,"CARRE 60P 10FLAV
60片裝經典巧克力(10味)",1300,0,"Neuhaus 60片裝經典巧克力，是與朋友或同事分享的完美選擇.獨立包裝的薄片巧克力，綜合了10款風味獨特的巧克力。從經典芝麻到水果，咖啡或焦糖應有盡有的60片。

容量：300 g ",Neuhaus,N/A,5,False,False,False,N/A,,54000,,54000
413676609906F,413676609906F,N/A,12354,"CITY COLL TAIWAN 
台灣紀念巧克力禮盒",1050,0,Neuhaus，比利時王室供應商，更是夾心巧克力的始創者，創造了這完美的紀念品，巧克力大師精選16粒精緻夾心巧克力，再以優雅兼富有台灣景色的禮盒，是令人無法抗拒的禮物！ 免稅市場獨家發售。,Neuhaus,N/A,5,False,False,False,N/A,,54000,,54000
413676607421F,413676607421F,N/A,12354,"COLL TRUF GLAM
""魅力""松露禮盒",980,0,"""魅力""松露禮盒提供了多種口味，如奶油、苦黑巧克力、香檳、干邑白蘭地咖啡和提拉米蘇。


容量：175 g ",Neuhaus,N/A,5,False,False,False,N/A,,54000,,54000
"413676640800F-1,413676640800F-2",413676640800F,N/A,12354,"Smurf Suitcase
藍精靈手提箱禮盒",1400,0,"24粒藍色小精靈夾心巧克力以有趣的爆炸糖及餅乾所做，它們將在你的嘴中創造煙花似的美味！ 方便可愛的手提箱，吸引收藏家的禮盒。


容量：261 g ",Neuhaus,N/A,5,False,False,False,N/A,,54000,,54000
"413676645997F-1,413676645997F-2",413676645997F,N/A,12354,"Flavor of World
世界風味禮盒",1080,0,"機場獨家銷售禮盒！20顆精美的巧克力，享受環遊世界的5種熱門口味(比利時薑餅/日本 抹茶/加拿大楓樹糖漿/馬達加斯加香蕉/香草/印度茉莉)，高檔精美禮盒附加金色和銅色浮雕飛機裝飾。


容量：200 g ",Neuhaus,N/A,5,False,False,False,N/A,,54000,,54000
7610403002506,7610403002506,N/A,12354,"GOLD BAR  MLK
瑞士金磚牛奶巧克力",780,0,"每盒設計精美的金磚內含30顆獨立包裝的美味頂級瑞士牛奶巧克力。每顆巧克力含有美味可口的榛果及杏仁。

容量：300 g ",Goldkenn,N/A,5,False,False,False,N/A,,54000,,54000
610403002308F,610403002308F,N/A,12354,"GOLD BAR MINI MK 
瑞士迷你巧克力",540,0,"這款禮盒以透明高貴的包裝設計呈獻了33顆獨立包裝的米你黃金塊，每顆米你黃金塊內含頂級瑞士牛奶巧克力，每顆牛奶巧克力都能品嘗到杏仁以及榛果塊的香味口感。

容量：180 g ",Goldkenn,N/A,5,False,False,False,N/A,,54000,,54000
610403061701F,610403061701F,N/A,12354,"CLUB SELECTION
瑞士俱樂部混合口味巧克力",660,0,"這款設計精美的禮盒內含12條兩種不同口味的香脆威化卷(6條黑巧克力 + 6 條榛果醬口味)。香脆威化卷內含有香濃美味的黑巧克力醬以及榛果醬， 送禮佳品。

容量：200 g ",Goldkenn,N/A,5,False,False,False,N/A,,54000,,54000
610403002674F,610403002674F,N/A,12354,"Goldvan
瑞士金磚小火車巧克力限量版",650,0,"“黃金卡車”的設計概念是模仿瑞士銀行用來運載貨幣的卡車。卡車裝有能轉動的車輪，能給小朋友帶來娛樂。黃金卡車裝有180克美味頂級瑞士牛奶巧克力金幣， 享用完了巧克力還可以當存錢罐，可說是一舉兩得！

容量：180 g ",Goldkenn,N/A,5,False,False,False,N/A,,54000,,54000
800020411643F,800020411643F,N/A,12354,"KT CHK MIX  PACK
奇巧香脆塊狀綜合",250,0,"牛奶、花生、榛子三種口味六塊裝奇巧Chunky香脆塊。

容量：244 g ",Nestle,N/A,10,False,False,False,N/A,,54000,,54000
800020433645F,800020433645F,N/A,12354,"KT CHK MK Pack
奇巧香脆塊狀牛奶",250,0,"牛奶巧克力口味六塊裝奇巧Chunky香脆塊。

容量：240 g ",Nestle,N/A,10,False,False,False,N/A,,54000,,54000
613033604720F,613033604720F,N/A,12354,"KT Phone Box Tin
奇巧英國電話亭鐵盒裝",550,0,"奇巧經典2指，英式電話亭儲蓄罐鐵盒包裝。

容量：416 g ",Nestle,N/A,5,False,False,False,N/A,,54000,,54000
000323088309F,000323088309F,N/A,12354,"SUITCASE
Feodora Suitcase 鐵盒巧克力",750,0,"內含30個37%巧克力。

容量：225 g  / 盒、30 枚 / 盒",Feodora,N/A,5,False,False,False,N/A,,54000,,54000
000323086701F,000323086701F,N/A,12354,"RA GRAND OR
",450,0,"內含20個75%巧克力。

容量：150 g  / 盒、20 枚 / 盒",Feodora,N/A,5,False,False,False,N/A,,54000,,54000
000323037604F,000323037604F,N/A,12354,RA CHOCO FINESSE MK,450,0,"28個綜合款的牛奶巧克力

容量：175 g  / 盒、28 枚 / 盒",Feodora,N/A,5,False,False,False,N/A,,54000,,54000
000323085209F,000323085209F,N/A,12354,Feodora Big Pack,1050,0,"內含60個高級苦甜及牛奶巧克力。

容量：450 g  / 盒、60 枚 / 盒",Feodora,N/A,5,False,False,False,N/A,,54000,,54000
008155034105F,008155034105F,N/A,12354,Best of Cocoa77%,450,0,"精選Arriba黑巧克力。

 容量：160 g",Feodora,N/A,10,False,False,False,N/A,,54000,,54000
008155000636F,008155000636F,N/A,12354,Leaves Prem 88%,480,0,"精緻88%葉子造型的黑巧克力。

容量：150 g",Feodora,N/A,10,False,False,False,N/A,,54000,,54000
431410131003F,431410131003F,N/A,12354,"MILK CREPES DENTELLE
法國牛奶巧克力脆卷",120,0,"Gavottes法式脆餅，選用新鮮健康的原材料製作而成，Brittany這款法式脆餅馳名於它酥脆的口感以及耐人回味的味覺體驗，稱得上是世界上最好吃的餅乾。

容量：90 g",Gavotte,N/A,10,False,False,False,N/A,,54000,,54000
431410132000F,431410132000F,N/A,12354,"DK CREPE DENTELLE
法國黑巧克力煎薄餅",120,0,"Gavottes法式脆餅，選用新鮮健康的原材料製作而成，Brittany這款法式脆餅馳名於它酥脆的口感以及耐人回味的味覺體驗，稱得上是世界上最好吃的餅乾。對於喜愛巧克力的人來說，我們推薦巧克力脆餅口味，和經典法式脆餅原味一樣美味。

容量：90 g",Gavotte,N/A,10,False,False,False,N/A,,54000,,54000
010511850006F,010511850006F,N/A,12354,"LIQUERS 15P
酒心巧克力",450,0,"酒心巧克力系列: 15-支瓶形裝 酒心巧克
享譽全球的名酒瓶形酒心黑巧克力， 由18 種美酒品牌的認可。因這些瓶形巧克力裡沒有糖霜，所以能給予優特的口感。著名的美酒品牌如Cointreau?，Drambuie?和大Marnier?。時時刻刻，不斷添加令人陶醉的新口味，最新的有Jim BEAM?， The Famous Grouse?，Canadian Club?和Sobieski?。

容量：235 g",Anthon Berg,N/A,10,False,False,False,N/A,,54000,,54000
774540817309F,774540817309F,N/A,12354,"COCKTAILS 15P
雞尾酒巧克力15粒裝",450,0,"雞尾酒心巧克力15-支瓶形裝雞尾酒心巧克優質的黑巧克力瓶形包藏著雞尾酒心。
您是否以准備好品嘗我們特制的瓶形雞尾酒心黑巧克力！
用盡全球厚愛的雞尾酒，並用從雞尾酒調酒師的靈感，由我們的巧克力師的巧手攪拌和搖動，特制柔滑真正的雞尾酒味道。可在任何節日或場合分享的極品，還有令人扣人心弦的雞尾酒口味有; 大都會雞尾酒，瑪噶力達雞尾酒，草莓黛可麗雞尾酒 和墨吉托雞尾酒。

容量：235 g",Anthon Berg,N/A,10,False,False,False,N/A,,54000,,54000
41770056903F,41770056903F,N/A,12354,"Cashew Roca Can
樂家腰果糖",350,0,"優質的黑巧克力瓶形包藏著雞尾酒心。

容量：284 g",Almond Roca,N/A,10,False,False,False,N/A,,54000,,54000
41770056804F,41770056804F,N/A,12354,"Almond Roca Can
樂家杏仁糖",350,0,"您是否以准備好品嘗我們特制的瓶形雞尾酒心黑巧克力！

容量：284 g",Almond Roca,N/A,10,False,False,False,N/A,,54000,,54000
801062279593F,801062279593F,N/A,12354,"Nude Pepero Big Pack 
樂天巧克力夾心棒餅乾",250,0,"用盡全球厚愛的雞尾酒，並用從雞尾酒調酒師的靈感，由我們的巧克力師的巧手攪拌和搖動，特制柔滑真正的雞尾酒味道。可在任何節日或場合分享的極品，還有令人扣人心弦的雞尾酒口味有; 大都會雞尾酒，瑪噶力達雞尾酒，草莓黛可麗雞尾酒 和墨吉托雞尾酒。

容量： 256g",Almond Roca,N/A,10,False,False,False,N/A,,54000,,54000
801062279579F,801062279579F,N/A,12354,"Almond Pepero BigPack 
樂天杏仁巧克力棒餅乾",250,0,"合意可口的杏仁和幼滑巧克力餅乾。

容量： 256g",Almond Roca,N/A,10,False,False,False,N/A,,54000,,54000
014400903294F,014400903294F,N/A,12354,"SR-TOFFIFEE DF
德國桃樂菲巧克力盒",400,0,容量：400 g,Storck,N/A,10,False,False,False,N/A,,54000,,54000
395320066865F,395320066865F,N/A,12354,"VH-GIFT BOX 52ASST
法芙娜巧克力",1350,0,"法芙娜（Valrhona）是 1924年在法國羅納河谷創立的巧克力品牌，選用最上等品質的可哥豆，傳統工藝製做的美味巧克力。高級包裝(52個小包裝)裡裝有可哥豆含量為33%的牛奶巧克力和在可哥豆原產地生產的黑巧克力。特適用於送禮用品。

容量：260 g",VALRHONA,N/A,3,False,False,False,N/A,,54000,,54000
395320073849F,395320073849F,N/A,12354,"VH-EQUINOXE DK&MK
法芙娜杏仁和榛子巧克力 Grands Crus",950,0,"通過法芙娜(Valrhona)精細的烘焙過程，最高品質的杏仁和榛子在銅製的高壓鍋內與 Grand Cru巧克力相遇，帶您擁抱嘴中絕美的味道。含有豐富維生素A和C， 鈣，鐵粉。不僅是健康零食  也很適合作為珍貴禮品饋贈。

容量：250 g",VALRHONA,N/A,5,False,False,False,N/A,,54000,,54000
760109080064F,760109080064F,N/A,12354,"MDM DarkChoc Orange
彎曲巧克力條-橘子口味",420,0,"MADEMOISELLE DE MARGAUX巧克力使用最優秀的可可亞萃取融合濃厚的橘子香味，就是最著名的彎曲巧克力條，巧克力條形狀有如藤蔓般，融合水果風味，正是絕佳搭配。

容量：125 g",Mademoiselle de Margaux,N/A,10,False,False,False,N/A,,54000,,54000
760109080231F,760109080231F,N/A,12354,"MDM DKChocRaspberry
蔓越莓彎曲巧克力條",420,0,"MADEMOISELLE DE MARGAUX巧克力最著名的彎曲巧克力條，使用最優秀的可可亞萃取，融合酸酸甜甜的蔓越莓香味，品嚐起來甜而不膩，巧克力條形狀有如藤蔓般，融合水果風味，正是絕佳搭配。

容量：125 g",Mademoiselle de Margaux,N/A,10,False,False,False,N/A,,54000,,54000
037466081588,037466081588,N/A,12354,"ASSRT NAPS BOX
瑞士蓮Napolitans精選片裝巧克力繽粉禮盒",890,0,"輕便禮盒內裝6種繽紛口味的極品瑞士蓮片裝巧克力NAPS，款待您和您認識的所有巧克力迷：品嘗牛奶、榛子、黑巧克力、白巧克力、LINDOR軟心牛奶和脆奶口味。

容量：500 g",Lindt,N/A,10,False,False,False,N/A,,54000,,54000
610400285032F,610400285032F,N/A,12354," ASS. LINDOR
瑞士蓮LINDOR  軟心精選巧克力筒裝",780,0,"探索LINDOR軟心巧克力並盡情享受屬於您的時刻。當您輕叩LINDOR的外殼，無法抗拒的絲滑軟心流入口中，輕輕觸動您的感官，讓您的巧克力夢想成真。這金色的時尚特別版LINDOR筒裝內含不同味道的LINDOR軟心巧克力球(牛奶、白巧克力、黑巧克力和榛子牛奶)，是喜愛搭配的消費者的最佳選擇。

容量：400 g",Lindt,N/A,10,False,False,False,N/A,,54000,,54000
